Sketchfab_URL,SketchfabImg_URL
https://sketchfab.com/3d-models/allosaurus-finger-claw-06c67de89bf043d8a995bee4462b8dcc,https://media.sketchfab.com/models/06c67de89bf043d8a995bee4462b8dcc/thumbnails/3ccb14b89cad49a89b886a1636fe3ed1/0132d64f750e4e7ea559c318f23c2579.jpeg
https://sketchfab.com/3d-models/sarcosaurus-woodii-pelvis-part-1-64f36606bab041b79024ccce445e0dac,https://media.sketchfab.com/models/64f36606bab041b79024ccce445e0dac/thumbnails/a73c34b11c734be2be08164b01c3ad0b/5810fdb2896249b6b3d606ed10ed2bbe.jpeg
https://sketchfab.com/3d-models/ammonite-swim-cycle-13150658692d49bcbee79396609d0d01,https://media.sketchfab.com/models/13150658692d49bcbee79396609d0d01/thumbnails/d845a076b7ff4c9c9b4f04014ca89e51/a56fa51e23e34df895c8e75ad3b7371b.jpeg
https://sketchfab.com/3d-models/hypsilophodon-foxii-cab9cdd576d74cca99b0bd6d7b8f8e4a,https://media.sketchfab.com/models/cab9cdd576d74cca99b0bd6d7b8f8e4a/thumbnails/7511060585d146e48de678980c723ea5/9f81b3b774884a74b9755e3eefef6399.jpeg
https://sketchfab.com/3d-models/ammonite-fossil-douvilleiceras-90a08c0c11e64f95b82b90e69f7950d5,https://media.sketchfab.com/models/90a08c0c11e64f95b82b90e69f7950d5/thumbnails/1dbcd844f9714ad8bc1118ed9c0ae107/720x405.jpeg
https://sketchfab.com/3d-models/coelophysis-bauri-348286c716944a73b9f74d07ce5b6ed8,https://media.sketchfab.com/models/348286c716944a73b9f74d07ce5b6ed8/thumbnails/1a44d0ecb68f4db895154d998e1a2266/ada90699de994b6dba8d73068feb8cd7.jpeg
https://sketchfab.com/3d-models/deinonychus-velociraptor-claw-ba0ed7ec94e84af385cca0cb425fe5f1,https://media.sketchfab.com/models/ba0ed7ec94e84af385cca0cb425fe5f1/thumbnails/e324f4763dae4267a384c26501584df0/640x360.jpeg
https://sketchfab.com/3d-models/eubrontes-theropod-dinosaur-ichnite-e72785eb2dfa4ce998b83ac339ae6cc5,https://media.sketchfab.com/models/e72785eb2dfa4ce998b83ac339ae6cc5/thumbnails/a20a5f1ec1454e60a5242d46fe9e2b93/a864772c75d440f2a2791a93961b2513.jpeg
https://sketchfab.com/3d-models/enantiornithes-femur-combcsont-71e6ea5aafae4132bbef401b69b60840,https://media.sketchfab.com/models/71e6ea5aafae4132bbef401b69b60840/thumbnails/1bcc3009450d4573851f618fd89ad33a/072ec1853d5f4c469fd6e1db4854425c.jpeg
https://sketchfab.com/3d-models/the-jurassic-talon-knife-9d71549827ef456ba14946f4b0e0b38e,https://media.sketchfab.com/models/9d71549827ef456ba14946f4b0e0b38e/thumbnails/e8c6bd80acf44fb4b05e12e771c00ba5/6cebbc69c57147d58c9ba8201ee4238d.jpeg
https://sketchfab.com/3d-models/nigersaurus-taqueti-rough-a845da1297fe46b682a2fe29928c68d0,https://media.sketchfab.com/models/a845da1297fe46b682a2fe29928c68d0/thumbnails/3f4260732795488cb5746d8ef792f10b/449305bb0472464383ab8aa7b080b186.jpeg
https://sketchfab.com/3d-models/sarcosaurus-woodii-pelvis-part-2-85caf8d134b74ae8a076782adcc8e60e,https://media.sketchfab.com/models/85caf8d134b74ae8a076782adcc8e60e/thumbnails/a9f8aaab84a24e2b9e2c9a319960bbfe/555a4255a58a42a9a5d1dd3a04f370e1.jpeg
https://sketchfab.com/3d-models/camarasaurs-skull-and-jaw-a2753346bb3b4148b32af57ca7e48631,https://media.sketchfab.com/models/a2753346bb3b4148b32af57ca7e48631/thumbnails/a4f9387bdc6c4a78bbd3b122e9276668/720x405.jpeg
https://sketchfab.com/3d-models/megalosaurus-jaw-40c12d8765d743f6a92e87fe470d0208,https://media.sketchfab.com/models/40c12d8765d743f6a92e87fe470d0208/thumbnails/ca08092b0756497593e0d3a505933191/6ee134fd572449da97783bea639492f9.jpeg
https://sketchfab.com/3d-models/plateosaurus-1d6dc7ea620149a8a15599bd07bcd49f,https://media.sketchfab.com/models/1d6dc7ea620149a8a15599bd07bcd49f/thumbnails/bb28b3987bed4eda91da04d87f0d3e02/4037f9d2e40f43cbb9fb5c8001c9a7ce.jpeg
https://sketchfab.com/3d-models/triceratops-skull-best-quality-8c21025761874df098a6f3d2b58c0eb0,https://media.sketchfab.com/models/8c21025761874df098a6f3d2b58c0eb0/thumbnails/9174fe2eabbb44f8a7b6434c3817cbeb/8a47d076f2714da9819234fb4105effb.jpeg
https://sketchfab.com/3d-models/t-rex-trophy-d8061f1435824b4f8b702cec989239ba,https://media.sketchfab.com/models/d8061f1435824b4f8b702cec989239ba/thumbnails/69b210e362ec4e91875869042fd8462e/46cc926e09c04ff8abbce656f7c8ee5a.jpeg
https://sketchfab.com/3d-models/suskityrannus-hazelae-a-tyrannosauroid-0e4a749d8f28483e9c47c41eb2a33d58,https://media.sketchfab.com/models/0e4a749d8f28483e9c47c41eb2a33d58/thumbnails/7a5832051309473fa5c8c3f4db7de2e7/49175065ea214afdb5c4b066cda4ab14.jpeg
https://sketchfab.com/3d-models/hungarosaurus-tormai-dentary-also-allkapocs-36882cb31de345cba1328d061754cf4f,https://media.sketchfab.com/models/36882cb31de345cba1328d061754cf4f/thumbnails/2a6ce792ed0b48ddbf14888d8766acda/9fc1663b12584a18bd90c69c631e1b7a.jpeg
https://sketchfab.com/3d-models/hypsilophodon-foxii-f06ec63589b6498d9c1c12fd2c1fb62d,https://media.sketchfab.com/models/f06ec63589b6498d9c1c12fd2c1fb62d/thumbnails/e8de2feef44242d0a4848d0832721450/68181a69889f49afa045210164d35d33.jpeg
https://sketchfab.com/3d-models/coelophysis-bauri-81st-street-ny-subway-1960191653da4987bce289e183d777f4,https://media.sketchfab.com/models/1960191653da4987bce289e183d777f4/thumbnails/600680dc3c4f49d68442d52936ad1325/0c324efc0d3c4ddf8ce59a0f179fe500.jpeg
https://sketchfab.com/3d-models/gobi-flag-amnh-happy-independence-day-2019-08d7e27f151640a6b180f8e65c239349,https://media.sketchfab.com/models/08d7e27f151640a6b180f8e65c239349/thumbnails/fa23b5e01325400789cc6ea563cdd2e9/b2f008d6d7a1441caa634e3d0f356379.jpeg
https://sketchfab.com/3d-models/teropod-dinosaur-tooth-spinosaurus-aegyptiacus-b7fdcf9801464152bf7788ca2a511978,https://media.sketchfab.com/models/b7fdcf9801464152bf7788ca2a511978/thumbnails/81c72957aaef4a309c95aa2c5832a64f/fc760213c9554d43a86a23a5de5cdd17.jpeg
https://sketchfab.com/3d-models/hungarosaurus-tormai-tooth-fog-12e79834bfc44f2385e58562c88e8cac,https://media.sketchfab.com/models/12e79834bfc44f2385e58562c88e8cac/thumbnails/cc79038e27114b8388f4105e29c82146/d2e3e259ea444a489f3a2076354d2128.jpeg
https://sketchfab.com/3d-models/aerodactyl-553b955228aa4546a6050842ffda4e6f,https://media.sketchfab.com/models/553b955228aa4546a6050842ffda4e6f/thumbnails/d099886538384dcab912141720e0d555/d245b5c674654ba58756ab18fdddf52b.jpeg
https://sketchfab.com/3d-models/plesiosaur-fossil-a7819809dd6b42609cd3c31c49a510bf,https://media.sketchfab.com/models/a7819809dd6b42609cd3c31c49a510bf/thumbnails/5c4c0e9f0db548f195761b65c97ca979/b4f2471e4a3b4ab2b6b4523e0f5a3843.jpeg
https://sketchfab.com/3d-models/smilodon-populator-skull-131594ed09d1413391f94e6af75742ba,https://media.sketchfab.com/models/131594ed09d1413391f94e6af75742ba/thumbnails/8829930329ec471c9e419e6866bae691/186afb17ad6d48d19341740e02ec36c4.jpeg
https://sketchfab.com/3d-models/tylosaurus-skeleton-high-poly-count-99b25bb528c34089845ea15058e7b5df,https://media.sketchfab.com/models/99b25bb528c34089845ea15058e7b5df/thumbnails/0b6c7d77f5bc4dc0be4bc7795d32afb2/67a6666539b04ae2a9809ce3c1459932.jpeg
https://sketchfab.com/3d-models/dinosaur-bones-1873b9cf1b004ea5b1410aa7caac02a0,https://media.sketchfab.com/models/1873b9cf1b004ea5b1410aa7caac02a0/thumbnails/add5b4b8e8b0423baa8246f83f57228c/84b46ddd69624adaa77556b70d43b602.jpeg
https://sketchfab.com/3d-models/thelodus-ebef408b825f4637929e16fd049f0768,https://media.sketchfab.com/models/ebef408b825f4637929e16fd049f0768/thumbnails/7182322935834e9a94b623f8fd6a3de4/36a9fe2af5c44dd8ad443a79fe9fd450.jpeg
https://sketchfab.com/3d-models/ajkaceratops-kozmai-premaxillarostral-bone-a6bc0971726e4f6697f6115f8e168340,https://media.sketchfab.com/models/a6bc0971726e4f6697f6115f8e168340/thumbnails/0c694306ec934875902077442db09f8a/11715bb7fc1c4e9ca2f5203a3672c807.jpeg
https://sketchfab.com/3d-models/birug107071-grallator-sp-theropod-footprint-2438ef8c0a6f46d98a17e625cb783f0b,https://media.sketchfab.com/models/2438ef8c0a6f46d98a17e625cb783f0b/thumbnails/838f474cfb574f53bfe46a53d6b7074a/18d93203c16948dea74ffb24308ddd0b.jpeg
https://sketchfab.com/3d-models/trike-skull-a3ebe01959fb4023b50d58da6b41fa44,https://media.sketchfab.com/models/a3ebe01959fb4023b50d58da6b41fa44/thumbnails/fcac86368536485a83f72165c2e9137e/3f276550439741a39679ab65f7c352ed.jpeg
https://sketchfab.com/3d-models/hadrosaurid-fossil-egg-c41ed29ca8be4938927bb7c937153095,https://media.sketchfab.com/models/c41ed29ca8be4938927bb7c937153095/thumbnails/8078506fd33246999d21804cacf84cf2/63a065ef9f7d41df9991d8b2dff5f286.jpeg
https://sketchfab.com/3d-models/sarcosaurus-woodii-tibia-ac07cb27de5649619f76c2dac5cfc198,https://media.sketchfab.com/models/ac07cb27de5649619f76c2dac5cfc198/thumbnails/572e16cb661a46b2acab24386bbcf486/cc095f67063045f3b2a52d1708f690ee.jpeg
https://sketchfab.com/3d-models/pterosaur-dbbfd31a8f324437ad6550b8d2c1b52e,https://media.sketchfab.com/models/dbbfd31a8f324437ad6550b8d2c1b52e/thumbnails/a869f5009bdd46e7b3d370f5b76d1d00/f60907093c664f54a735c6781abdfebf.jpeg
https://sketchfab.com/3d-models/brachiosaurus-df16972f71bb44a4804981bd262a1dbf,https://media.sketchfab.com/models/df16972f71bb44a4804981bd262a1dbf/thumbnails/ab264a26815b40d08dbb1cebec0fa54a/95b8ceb2d6b44df495b50b2e833837c8.jpeg
https://sketchfab.com/3d-models/tyrannosaurus-rex-skeleton-4752dcc095c84c6ab48459ef5f744298,https://media.sketchfab.com/models/4752dcc095c84c6ab48459ef5f744298/thumbnails/32aee5ac51e2453bbe0a8512d8c03f6d/9ab8b3a4c9894349a8089bec6b1f9dcf.jpeg
https://sketchfab.com/3d-models/allosaurus-skull-3cfbb78bd4184bedbef2b7d849ab3c33,https://media.sketchfab.com/models/3cfbb78bd4184bedbef2b7d849ab3c33/thumbnails/54998207d58d4c5796b5c07e15246f93/eb872ece9cb441e6ae7994c06de14abe.jpeg
https://sketchfab.com/3d-models/eoraptor-lunensis-ef6e5b69a9db47639991b9a9116e4277,https://media.sketchfab.com/models/ef6e5b69a9db47639991b9a9116e4277/thumbnails/6db0daa3da604767b55c9c3d4d5d5a6f/a7a8b77202974a7ea0e58d9668c2e40a.jpeg
https://sketchfab.com/3d-models/pterosaure-ca7db9cb6c3e4e7cab83acdb20a4352f,https://media.sketchfab.com/models/ca7db9cb6c3e4e7cab83acdb20a4352f/thumbnails/16c1a3b1c94444afaff14ed83c2a6dbc/c97f1b1816a14fd5bc0b65a6773b1593.jpeg
https://sketchfab.com/3d-models/mochlodon-vorosi-lower-tooth-also-fog-1e734a9bc9b8473eb09f367ab913d4f3,https://media.sketchfab.com/models/1e734a9bc9b8473eb09f367ab913d4f3/thumbnails/7697b352999045ac9bce66046436fcf6/8b4328e6938a40768992641ff1ce4761.jpeg
https://sketchfab.com/3d-models/psittacosaurus-lujiatunensis-586e4c647d174527aae8d35f0ca47381,https://media.sketchfab.com/models/586e4c647d174527aae8d35f0ca47381/thumbnails/0ed70e286bc94ac7a49c2be8c6ef021d/7002bc4e79ce4d409d46c3685d9859d1.jpeg
https://sketchfab.com/3d-models/trex-tooth-8eef63088e3744ecb711957c21e7c8d3,https://media.sketchfab.com/models/8eef63088e3744ecb711957c21e7c8d3/thumbnails/fb8477e31967452bae3692417101203e/640x360.jpeg
https://sketchfab.com/3d-models/old-t-rex-reconstruction-0ff4376522e04c1788cdacbaa8e58d32,https://media.sketchfab.com/models/0ff4376522e04c1788cdacbaa8e58d32/thumbnails/09fb25b606b2494488a27775b233f5ae/23b75ab9c1cf47218fbdae1b30c917a6.jpeg
https://sketchfab.com/3d-models/plate-and-spine-of-stegosaurus-eb41d78673124b5abb38b4d40be73390,https://media.sketchfab.com/models/eb41d78673124b5abb38b4d40be73390/thumbnails/28d8796259a24f668a47da768a930ccf/3fe3552b7eb44bafa7d3f98953b2faf4.jpeg
https://sketchfab.com/3d-models/tyrannosaurus-rex-f8be2f9acb3144b5bb584179bd9113e3,https://media.sketchfab.com/models/f8be2f9acb3144b5bb584179bd9113e3/thumbnails/5d386fb5ae6742ef9cc458174b1c520e/633298cdcf2e431cae5d3264c1f59b32.jpeg
https://sketchfab.com/3d-models/megalodon-tooth-cast-3d-scan-66212a4a46444319a972a0fee30d1211,https://media.sketchfab.com/models/66212a4a46444319a972a0fee30d1211/thumbnails/c8a28ab751f84c89b53fe5a12c3ef547/d0fe85eda06849a2949f03a616dc083a.jpeg
https://sketchfab.com/3d-models/uw46894-allosaurus-fragilis-vertebra-5ef9b0732705457fa0edf482ec96fc22,https://media.sketchfab.com/models/5ef9b0732705457fa0edf482ec96fc22/thumbnails/9911fa6e58004fa4a4161e3492522b0a/7db29acf484b46d4b25d85f4f86ae56c.jpeg
https://sketchfab.com/3d-models/t-rex-tooth-cast-3d-scan-038367bc9fc142a79df51a7c6f99bc37,https://media.sketchfab.com/models/038367bc9fc142a79df51a7c6f99bc37/thumbnails/cbe475dfc3ca47338fca16adfe3fa501/6748da84a9e6425887a96358ecb794d1.jpeg
https://sketchfab.com/3d-models/the-hand-of-iguanodon-cfca1395ddce40c3bdff2ffe8ece3f95,https://media.sketchfab.com/models/cfca1395ddce40c3bdff2ffe8ece3f95/thumbnails/64ccc89935f449d1aab5b7544ee3fa83/3e29a15189084402bd164652c7431fc0.jpeg
https://sketchfab.com/3d-models/allosaurus-bone-fragment-774b2c2833cb4acf83251f38c71cc056,https://media.sketchfab.com/models/774b2c2833cb4acf83251f38c71cc056/thumbnails/2a0dbfa1469943cdbcb254151e8b98cd/6e72b1e1986b4cbcb81d5192238310d2.jpeg
https://sketchfab.com/3d-models/mochlodon-vorosi-dentary-also-allkapocs-6328f069dfcd4f6a809ff3e49ecb55ee,https://media.sketchfab.com/models/6328f069dfcd4f6a809ff3e49ecb55ee/thumbnails/6e25237470a247f99a7fb89ef9b1a92b/515425ea6ebe441dabffae8ab911820d.jpeg
https://sketchfab.com/3d-models/gnathovorax-skull-f1a37a8f6a534a2191b1f6f0c7299d69,https://media.sketchfab.com/models/f1a37a8f6a534a2191b1f6f0c7299d69/thumbnails/48bbd8a3726a438f9cdd8df2a3fb2092/3ea3e5f4b2ab463fb1738f4bebec56e5.jpeg
https://sketchfab.com/3d-models/dinosaur-track-vcu-3d-3439-6f962721b1dc4254b59722adbb025f4b,https://media.sketchfab.com/models/6f962721b1dc4254b59722adbb025f4b/thumbnails/de99676b4c4f4d7281f2c3da901f4dc3/0ac1ba5a67d4465988cc501431ffe796.jpeg
https://sketchfab.com/3d-models/chest-of-the-four-mythical-beasts-e6eca07f73f0418b9f6b3219c86a331f,https://media.sketchfab.com/models/e6eca07f73f0418b9f6b3219c86a331f/thumbnails/411b2d1c1a9b4570bb79b0d1472c135f/5b494f25158e4836bb34fde551f68d1f.jpeg
https://sketchfab.com/3d-models/tyrannosaurus-41-df29469066ac459393e91b48b5d5ada4,https://media.sketchfab.com/models/df29469066ac459393e91b48b5d5ada4/thumbnails/933f16304f684c6fbd8765dbfb935a2a/5af87f3f23a84a0e9b25a38991ef63d5.jpeg
https://sketchfab.com/3d-models/smithsonian-wankel-rex-undistorted-62c596640dad4f15b36e751225bf6fca,https://media.sketchfab.com/models/62c596640dad4f15b36e751225bf6fca/thumbnails/1be12cb409aa4acdb77831cdb7630b06/d427e889a5c3472487830ddc06032573.jpeg
https://sketchfab.com/3d-models/fossil-footprint-whitby-1835c29476644e29bc831f45f6bfb909,https://media.sketchfab.com/models/1835c29476644e29bc831f45f6bfb909/thumbnails/aaa708bcff714dfa8d3c1cb48855fc3a/cd11e82dfbab44b593d0a8bd8fdd5dca.jpeg
https://sketchfab.com/3d-models/dimetrodon-skull-early-permian-9f40f924c9ba455d9ed3b81a708481f1,https://media.sketchfab.com/models/9f40f924c9ba455d9ed3b81a708481f1/thumbnails/5641c174235146a89d71333db702a888/5e669fed469849d0b256d3ad01b06f07.jpeg
https://sketchfab.com/3d-models/allosaurus-claw-98e32fdea993465e935350cb9d2d0f9b,https://media.sketchfab.com/models/98e32fdea993465e935350cb9d2d0f9b/thumbnails/0771d074b65c4c3aa858ee9c331a889e/88bd44f0c2424953b2ea8445316b1224.jpeg
https://sketchfab.com/3d-models/tiger-11-96312690531f49668a78fc71471107ea,https://media.sketchfab.com/models/96312690531f49668a78fc71471107ea/thumbnails/a390be9fe5df43fa8c184b57755562df/f2da003caae444dbbbb0681adbd3565e.jpeg
https://sketchfab.com/3d-models/griffe-de-sauropode-b1ac12106fef400499b371465d2d6cd3,https://media.sketchfab.com/models/b1ac12106fef400499b371465d2d6cd3/thumbnails/c63db17270a74e2a868f1861de9a3777/640x360.jpeg
https://sketchfab.com/3d-models/track-1-picketwire-co-a78483de263c4ece802728d38480b310,https://media.sketchfab.com/models/a78483de263c4ece802728d38480b310/thumbnails/418e3cd343da46fe8f76efcc0e4cf03a/d798e506e79e4c1fa12150180042f640.jpeg
https://sketchfab.com/3d-models/concavenator-50b14e0076a6476f89d007e0339e0fb2,https://media.sketchfab.com/models/50b14e0076a6476f89d007e0339e0fb2/thumbnails/ae10933631174a4093be2f7f3a7be110/e2cbdd6d4fea44f0b27ff7c501e1c005.jpeg
https://sketchfab.com/3d-models/plesiosaur-or-pliosaur-fossil-femur-0fb83dc80e9d4561b30adff8c1f9cb8f,https://media.sketchfab.com/models/0fb83dc80e9d4561b30adff8c1f9cb8f/thumbnails/0453b1cab30647728c5687b4ab6b4b7d/83339fef1a28447ea578737d7e10e18a.jpeg
https://sketchfab.com/3d-models/dinosaur-vertebrae-14ab96bff4484673aa88b968865a7c86,https://media.sketchfab.com/models/14ab96bff4484673aa88b968865a7c86/thumbnails/d9c879aa0dc0419c8a95e3cc711b5a6c/fbb1a5cffa0b40ff9bb71b85c85b8aee.jpeg
https://sketchfab.com/3d-models/adult-tyrannosaurus-rex-bd80de8cc75e44d1a1ada2f24e5f2d9d,https://media.sketchfab.com/models/bd80de8cc75e44d1a1ada2f24e5f2d9d/thumbnails/494a54e68a80461abbbb2ec88e9db3e1/47e16fe1b6e445f7b5ebf7e6efb16d95.jpeg
https://sketchfab.com/3d-models/hadrosauridae-sp-egg-5f286e7f75f64c5f92f47cd40f1b0f9f,https://media.sketchfab.com/models/5f286e7f75f64c5f92f47cd40f1b0f9f/thumbnails/30c4aa875a7c419291e5af67f419c0fd/18490627cf9f489da72233ae8b1db49f.jpeg
https://sketchfab.com/3d-models/dinosaur-vertebrae-3e9290e1da77438b8f5ae3af6744d8af,https://media.sketchfab.com/models/3e9290e1da77438b8f5ae3af6744d8af/thumbnails/412709eaec52450b9738f534e5078ffd/93ea64c336e849459d38db2732dd9e4c.jpeg
https://sketchfab.com/3d-models/sarcosaurus-woodii-femur-7cbcb24f7f374ecaa139f3a6e75119d2,https://media.sketchfab.com/models/7cbcb24f7f374ecaa139f3a6e75119d2/thumbnails/82a77d4aeb814d7f8c473097eeccf6d7/d7237df831064664bce9f6eee615d8f0.jpeg
https://sketchfab.com/3d-models/pawpawsaurus-campbelli-64cd63cd511a491da5ca882fdd02e462,https://media.sketchfab.com/models/64cd63cd511a491da5ca882fdd02e462/thumbnails/0ec793c586da4ff1ae45e128b627ca91/7bee2a04288f4579a38af367afcdb8da.jpeg
https://sketchfab.com/3d-models/a-spiny-ammonite-69762763d05f4be19849b5d6024e282a,https://media.sketchfab.com/models/69762763d05f4be19849b5d6024e282a/thumbnails/2e4df9fcff0740458bf98f8e9f1dd8f9/04775043df39463d9eb24967694d6ec5.jpeg
https://sketchfab.com/3d-models/tyrannosaurus-rex-40-ce5321ddccbb4d839f0e06bf36b6047a,https://media.sketchfab.com/models/ce5321ddccbb4d839f0e06bf36b6047a/thumbnails/195ebb5e53044545a905dd853f986687/7d758603b6af461bb91d3d661d260d6e.jpeg
https://sketchfab.com/3d-models/the-armoured-extinct-mammal-panochthus-c35f524bb29c432bbcf6b8c1e5198fdb,https://media.sketchfab.com/models/c35f524bb29c432bbcf6b8c1e5198fdb/thumbnails/f506499920d24a5ca4a403f9f13d01b3/3593e18e31f84fbb92414f7d95693129.jpeg
https://sketchfab.com/3d-models/citipati-osmolskae-d6d0736d2077475d84f617cc96e9f330,https://media.sketchfab.com/models/d6d0736d2077475d84f617cc96e9f330/thumbnails/6361ef1570224602beb754f3d52317ab/a7a751d574cb420c8c63a0a7b664eac1.jpeg
https://sketchfab.com/3d-models/yet-another-rex-skull-eb9302e41f204cbb9703f4c24b1a5bc3,https://media.sketchfab.com/models/eb9302e41f204cbb9703f4c24b1a5bc3/thumbnails/4d222dbbd2454d9cb003ccdda61887c9/8bb4f13a9a3341c699971643a86a55cd.jpeg
https://sketchfab.com/3d-models/real-time-refraction-demo-mosquito-in-amber-37233d6ed84844fea1ebe88069ea58d1,https://media.sketchfab.com/models/37233d6ed84844fea1ebe88069ea58d1/thumbnails/c87f4d4a281e4d22ab766493f6305eb7/389b4031da9749909bbeee57f7b7f913.jpeg
https://sketchfab.com/3d-models/ankylosaurus-scute-cast-3d-scan-f2c73d314c9347c998be519d65ab2d3d,https://media.sketchfab.com/models/f2c73d314c9347c998be519d65ab2d3d/thumbnails/162928d1328c401489aebdb728a3effe/25bfba86690b44079ba5ee390a960407.jpeg
https://sketchfab.com/3d-models/sinovenator-changii-ivpp-v20378-2ccee430415a4c71b5f31ba67156bbd4,https://media.sketchfab.com/models/2ccee430415a4c71b5f31ba67156bbd4/thumbnails/ce12453fef7149d89418785144309be7/7f9a561f43d14ee880d87920e132260e.jpeg
https://sketchfab.com/3d-models/spinosaurus-b47534b995c14d5789905f481c50760d,https://media.sketchfab.com/models/b47534b995c14d5789905f481c50760d/thumbnails/72f59b5d9b1545579565845293e5ba15/ef671af8d00d47e1a666814f01418ffe.jpeg
https://sketchfab.com/3d-models/crystal-palace-iguanodon-6bc7692c83cb407d87a868be7e1e82fc,https://media.sketchfab.com/models/6bc7692c83cb407d87a868be7e1e82fc/thumbnails/ab7f5f1e03e34becabbd45831019ce63/5d5b150394184106bc7f95b5e66beb64.jpeg
https://sketchfab.com/3d-models/zanabazar-junior-b6c56ec9b33d41a087580bc3752f5df3,https://media.sketchfab.com/models/b6c56ec9b33d41a087580bc3752f5df3/thumbnails/6808a0262d5c4d5b918d603fa4dd0877/e7932638b4a143aa8538bd9ad3f72757.jpeg
https://sketchfab.com/3d-models/euplocephalus-skull-c7053685b14c4a1281e1939eb5f544aa,https://media.sketchfab.com/models/c7053685b14c4a1281e1939eb5f544aa/thumbnails/01f21f5c70314b73be0716724fb5a4b8/640x360.jpeg
https://sketchfab.com/3d-models/hadrosaur-track-with-leaves-highlighted-3d463f0054a546f181683cae760df238,https://media.sketchfab.com/models/3d463f0054a546f181683cae760df238/thumbnails/e190dba1b8b64f1abe522cc022617200/448x252.jpeg
https://sketchfab.com/3d-models/juvenile-tyrannosaurus-2fb5178065c14a72b7123f430ecee53a,https://media.sketchfab.com/models/2fb5178065c14a72b7123f430ecee53a/thumbnails/04a30c906f3a43f1b499711ecd4f56c0/fb8536021a5a4c168578221aa24fa488.jpeg
https://sketchfab.com/3d-models/t-rex-partial-lower-jaw-7ec4334a13c044e4990e1c9f1be02531,https://media.sketchfab.com/models/7ec4334a13c044e4990e1c9f1be02531/thumbnails/89ccf614db254d63a7401f255e9d0208/f60f31ca90ae4bc5b62d5c75375aa07b.jpeg
https://sketchfab.com/3d-models/horseshoe-crab-fossil-ffeae8a50c444f67a6a31ba1c18b29d2,https://media.sketchfab.com/models/ffeae8a50c444f67a6a31ba1c18b29d2/thumbnails/c7596f82e1124621890b4db7097125b4/720x405.jpeg
https://sketchfab.com/3d-models/crocodile-braincase-094e4844a97f431393bda29a35aba592,https://media.sketchfab.com/models/094e4844a97f431393bda29a35aba592/thumbnails/f27f7bb9be0c49a6b6c24007586f7328/d640d78759e64b00845e587397affb94.jpeg
https://sketchfab.com/3d-models/bakonydraco-galaczi-mandibular-symphysis-c465d96f14d3471598314ba63996d403,https://media.sketchfab.com/models/c465d96f14d3471598314ba63996d403/thumbnails/828d0ec27c564082a37a0b39ae7478a3/d7c2939410cb4060a355446b390c8709.jpeg
https://sketchfab.com/3d-models/tooth-crown-of-mosasaurus-hoffmannii-1df3db41a81449838334070de82fafc8,https://media.sketchfab.com/models/1df3db41a81449838334070de82fafc8/thumbnails/47ce7e6e022e4a87830a3584837ae0c0/df70c294b1174bc9a08458ecd3adf2c1.jpeg
https://sketchfab.com/3d-models/t-rex-tooth-cast-2-3d-scan-a50fb709ac9c4a80897e9c6a1ad4d111,https://media.sketchfab.com/models/a50fb709ac9c4a80897e9c6a1ad4d111/thumbnails/0028eed7b43b40a7a8e82cd950e7788f/5832c9ea842e4502934e384bda7e5033.jpeg
https://sketchfab.com/3d-models/juvenile-t-rex-high-poly-27e871b39b3648d7ae9d05e90ea4a6c0,https://media.sketchfab.com/models/27e871b39b3648d7ae9d05e90ea4a6c0/thumbnails/96ef8f64736b4168a04caa8aabbfb488/3a060145d808458c9bed60b2b3e124b9.jpeg
https://sketchfab.com/3d-models/spinosaurus-aegyptiacus-skeleton-b014de567a354019a5079b4796894655,https://media.sketchfab.com/models/b014de567a354019a5079b4796894655/thumbnails/c1ce2576ead04612835d42584e79ca9c/bd87364f31064251bb187a13247d9bff.jpeg
https://sketchfab.com/3d-models/dinosaur-statue-haddonfield-nj-960b0cb34b1b4e349aec5bc6e328e91a,https://media.sketchfab.com/models/960b0cb34b1b4e349aec5bc6e328e91a/thumbnails/9d123c548e354479a6afe567087cf68e/61f2cb4e09084994851cbd41d1e45d7d.jpeg
https://sketchfab.com/3d-models/ichthyosaurs-ba69c853ba5b418f8e9d15f74f1aaf79,https://media.sketchfab.com/models/ba69c853ba5b418f8e9d15f74f1aaf79/thumbnails/55773016da0542758bf2ad2ef7ceb3a5/a3259b48c91048689da40c0cc7215fc0.jpeg
https://sketchfab.com/3d-models/maiasaura-4b381d9d0c5746b684143e0bf19b6d1d,https://media.sketchfab.com/models/4b381d9d0c5746b684143e0bf19b6d1d/thumbnails/8559e18cec7e40f48ecf331ecafe0f31/1b22ebfae48e4628952de59de5a346bc.jpeg
https://sketchfab.com/3d-models/ceoloyphysis-012c3c65126a44eca76eeff64590d203,https://media.sketchfab.com/models/012c3c65126a44eca76eeff64590d203/thumbnails/78e3228ea61349018c6d53b0349cdaa4/c554d04b241d464a8f79b15a7c0f1b05.jpeg
https://sketchfab.com/3d-models/podokesaurus-holyokensis-dcf2ad58a9d2472188dfa458d4cead04,https://media.sketchfab.com/models/dcf2ad58a9d2472188dfa458d4cead04/thumbnails/4e491cf4c595480b955f3e4c3ce3509c/4fd09c1c5c094bbeb6f32ea1ebc34f5e.jpeg
